customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST31113,Female,No,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,958.22,22039.06,0
CUST31114,Female,No,Yes,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.32,1466.08,1
CUST31115,Female,No,No,No,35.0,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,95.15,3330.25,1
CUST31116,Male,No,No,No,15.0,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,48.54,728.1,1
CUST31117,Male,No,No,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,24.32,997.12,1
CUST31118,Male,No,No,No,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.15,1327.05,1
CUST31119,Male,No,No,No,27.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,90.41,2441.07,1
CUST31120,Male,No,No,Yes,41.0,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,90.04,3691.64,0
CUST31121,Male,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,31.64,569.52,0
CUST31122,Male,Yes,Yes,No,14.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,62.18,870.52,1
CUST31123,Male,No,Yes,No,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.62,1930.78,1
CUST31124,Female,No,No,No,21.0,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,109.18,2292.78,1
CUST31125,Female,No,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.74,1335.62,0
CUST31126,Female,No,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.52,2388.48,1
CUST31127,Male,No,No,No,2.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,46.28,-48.81,0
CUST31128,Female,No,No,Yes,42.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.93,1887.06,1
CUST31129,Female,No,No,No,64.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,28.07,1796.48,0
CUST31130,Female,No,Yes,No,5.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,30.44,152.2,0
CUST31131,Male,No,Yes,No,33.0,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card,32.71,1079.43,1
CUST31132,Female,No,No,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41.19,1235.6999999999998,1
CUST31133,Female,Yes,Yes,Yes,17.0,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,26.81,455.77,1
CUST31134,Female,No,No,Yes,6.0,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,32.14,192.84,1
CUST31135,Female,No,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,62.54,1000.64,1
CUST31136,Male,No,No,No,15.0,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,116.87,1753.05,0
CUST31137,Male,No,No,No,26.0,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,64.79,1684.54,1
CUST31138,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,652.96,652.96,1
CUST31139,Female,No,No,No,27.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,32.42,875.34,1
CUST31140,Female,Yes,No,No,28.0,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.79,554.12,0
CUST31141,Male,No,Yes,No,47.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,43.18,2029.46,0
CUST31142,Male,Yes,No,No,36.0,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer,110.43,3975.48,0
CUST31143,Female,No,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,19.22,307.52,1
CUST31144,Female,No,Yes,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,42.09,715.53,1
CUST31145,Female,No,No,No,40.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,43.27,1730.8,0
CUST31146,Male,No,Yes,No,12.0,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Bank transfer,21.52,258.24,0
CUST31147,Male,No,Yes,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.32,1329.24,1
CUST31148,Male,No,Yes,Yes,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,105.6,3062.4,1
CUST31149,Male,No,No,No,14.0,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,61.08,855.12,0
CUST31150,Female,No,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.1,381.0,1
CUST31151,Female,No,No,Yes,30.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card,36.33,1089.9,0
CUST31152,Male,No,Yes,No,46.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.67,3434.82,1
CUST31153,Male,No,Yes,No,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,31.82,954.6,1
CUST31154,Female,No,No,No,22.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.3,820.6,1
CUST31155,Male,No,No,Yes,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,45.81,458.1,1
CUST31156,Female,No,No,No,2.0,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,95.65,191.3,1
CUST31157,Female,No,No,No,35.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,37.94,1327.9,0
CUST31158,Male,Yes,Yes,No,47.0,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,33.54,1576.38,0
CUST31159,Female,No,No,No,15.0,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.96,569.4,1
CUST31160,Male,No,No,No,40.0,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,97.92,3916.8,1
CUST31161,Female,Yes,Yes,Yes,45.0,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,One year,Yes,Electronic check,33.34,1500.3,0
CUST31162,Female,No,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.89,836.92,0
CUST31163,Female,No,No,No,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.59,906.93,1
CUST31164,Female,No,No,No,2.0,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,23.65,47.3,1
CUST31165,Female,No,No,No,17.0,No,No phone service,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,34.56,587.52,0
CUST31166,Male,Yes,Yes,No,12.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,24.19,290.28,1
CUST31167,Male,No,No,No,28.0,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,30.53,854.84,1
CUST31168,Male,No,No,No,20.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,39.19,783.8,1
CUST31169,Male,No,No,No,36.0,No,No phone service,DSL,No internet service,No,Yes,No,No,No,Two year,No,Electronic check,100.91,3632.7599999999998,0
CUST31170,Female,No,Yes,No,15.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,28.01,420.15,0
CUST31171,Male,No,Yes,Yes,22.0,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,No,Electronic check,95.66,2104.52,0
CUST31172,Male,No,No,No,45.0,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.77,3859.65,1
CUST31173,Female,No,No,Yes,22.0,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,27.34,601.48,1
CUST31174,Female,No,No,No,32.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Bank transfer,43.67,1397.44,0
CUST31175,Male,No,No,No,14.0,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,One year,No,Mailed check,43.36,607.04,0
CUST31176,Male,No,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,98.93,6826.17,0
CUST31177,Female,Yes,Yes,No,23.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,28.36,652.28,1
CUST31178,Female,No,Yes,Yes,12.0,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,88.41,1060.92,1
CUST31179,Female,No,No,Yes,47.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,97.7,4591.9,1
CUST31180,Female,Yes,Yes,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.17,3017.31,0
CUST31181,Male,No,No,No,27.0,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,45.05,1216.35,0
CUST31182,Male,No,Yes,Yes,17.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,43.34,736.78,1
CUST31183,Female,No,No,Yes,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,20.66,20.66,0
CUST31184,Male,Yes,Yes,No,31.0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,39.96,1238.76,1
CUST31185,Female,No,No,No,17.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.44,415.48,1
CUST31186,Female,No,No,Yes,38.0,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,39.36,1495.68,0
CUST31187,Female,No,Yes,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,70.05,1190.85,1
CUST31188,Female,No,Yes,No,44.0,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,37.87,1666.28,1
CUST31189,Female,Yes,No,No,22.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,32.06,705.32,0
CUST31190,Female,No,No,Yes,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card,97.12,2136.64,0
CUST31191,Male,No,No,Yes,40.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.23,1209.2,0
CUST31192,Female,No,No,No,1.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.37,37.37,0
CUST31193,Male,Yes,No,No,36.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,46.28,1666.08,0
CUST31194,Male,No,No,No,47.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,49.93,2346.71,0
CUST31195,Female,No,No,Yes,19.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,63.78,1211.82,0
CUST31196,Female,No,No,No,13.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.85,583.05,1
CUST31197,Male,No,Yes,No,7.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,49.06,343.42,0
CUST31198,Female,No,Yes,No,2.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,115.88,231.76,0
CUST31199,Male,No,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,40.85,367.65,0
CUST31200,Female,No,No,No,45.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,85.96,3868.2,0
CUST31201,Male,No,No,No,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,20.41,510.25,1
CUST31202,Female,No,Yes,Yes,28.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,56.32,1576.96,0
CUST31203,Female,No,No,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.95,335.2,1
CUST31204,Male,No,Yes,Yes,11.0,No,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,35.18,386.98,0
CUST31205,Female,No,No,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,35.11,526.65,0
CUST31206,Male,Yes,No,No,41.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,105.58,4328.78,1
CUST31207,Female,No,No,Yes,48.0,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card,86.88,4170.24,0
CUST31208,Male,Yes,No,No,24.0,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card,27.87,668.88,0
CUST31209,Female,No,No,No,20.0,Yes,No,DSL,Yes,No,No internet service,No,No,No,One year,Yes,Bank transfer,40.71,0.0,0
CUST31210,Male,No,No,No,21.0,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Bank transfer,902.58,18954.18,0
CUST31211,Female,No,No,Yes,24.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,28.72,689.28,1
CUST31212,Female,No,No,No,36.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,29.05,1045.8,0
CUST31213,Female,No,Yes,No,52.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,26.14,1359.28,0
CUST31214,Female,No,Yes,No,61.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,18.25,1113.25,0
CUST31215,Male,No,No,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.46,330.82,1
CUST31216,Male,Yes,Yes,No,1.0,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,27.0,27.0,0
CUST31217,Male,Yes,No,No,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.21,1687.35,0
CUST31218,Male,Yes,Yes,Yes,28.0,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,18.04,505.12,1
CUST31219,Male,Yes,No,No,20.0,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,No,Electronic check,27.84,0.0,1
CUST31220,Female,Yes,No,Yes,28.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,32.03,896.84,0
CUST31221,Female,No,Yes,No,2.0,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,19.04,38.08,1
CUST31222,Female,No,No,No,11.0,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card,35.15,386.65,0
CUST31223,Male,No,No,Yes,21.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.78,499.38,1
CUST31224,Female,No,No,Yes,2.0,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,39.56,79.12,1
CUST31225,Male,No,No,Yes,31.0,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,107.1,3320.1,0
CUST31226,Female,No,Yes,Yes,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,49.62,595.44,0
CUST31227,Female,No,Yes,Yes,42.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.76,1459.92,0
CUST31228,Male,No,No,No,70.0,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,49.27,3448.9,0
CUST31229,Male,No,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,45.15,451.5,0
CUST31230,Male,No,No,No,15.0,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,42.16,632.4,0
CUST31231,Female,Yes,Yes,Yes,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,59.83,837.62,0
CUST31232,Male,No,No,No,14.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.65,681.1,0
CUST31233,Female,No,No,Yes,43.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,111.52,4795.36,1
CUST31234,Female,No,No,No,19.0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,19.72,374.68,0
CUST31235,Male,No,No,No,38.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,43.61,1657.18,0
CUST31236,Male,No,No,No,2.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.75,49.5,1
CUST31237,Male,No,Yes,No,42.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,91.04,3823.68,0
CUST31238,Male,No,Yes,No,10.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.34,433.4,0
CUST31239,Male,No,Yes,No,39.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Credit card,37.63,1467.57,0
CUST31240,Female,No,No,Yes,47.0,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,32.25,1515.75,0
CUST31241,Male,No,Yes,Yes,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,1050.0,1
CUST31242,Female,No,Yes,Yes,6.0,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.96,527.76,0
CUST31243,Male,No,No,Yes,43.0,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,71.25,3063.75,0
CUST31244,Male,No,No,Yes,2.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,42.94,85.88,1
CUST31245,Male,Yes,No,No,8.0,No,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card,33.53,268.24,0
CUST31246,Male,No,No,No,57.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.04,1997.28,0
CUST31247,Female,No,No,Yes,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,70.1,420.6,0
CUST31248,Female,No,No,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,41.48,1866.6,0
CUST31249,Male,No,No,No,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.09,2166.23,1
CUST31250,Female,No,Yes,No,12.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,28.21,338.52,1
CUST31251,Male,No,No,No,6.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.85,407.1,1
CUST31252,Male,Yes,No,Yes,24.0,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,30.02,720.48,0
